53	17 Mar 25	18:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	11	0	3	2	6	0	0	0	0	0	2	0	12	0	1	0	2	0	0	1	0	1	1	9	0	4
54	17 Mar 25	19:00:00	1	0	2	0	Ct	0	0	1	3	0	0	0	5	9	0	0	0	13	0	0	0	0	0	6	4	9	0	0	0	1	2	0	5	0	4	14	9	0	3
55	17 Mar 25	19:30:00	1	0	2	0	Ct	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	12	1	17	0	0	0	6	2	0	2	0	1	7	8	0	0
56	17 Mar 25	20:00:00	1	0	2	0	Ct	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
57	17 Mar 25	20:30:00	1	0	2	0	Ct	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0
58	17 Mar 25	21:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0
59	17 Mar 25	21:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	4	0	0	0
60	17 Mar 25	22:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
61	17 Mar 25	22:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	8	0	0
62	17 Mar 25	23:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	5	0	0	0	0	0	6	0	8	0	0
63	17 Mar 25	23:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	10	0	0	1	0	1	0	0	0	0	1	1	10	0	5	0	0	1	3	0	0	0	0	0	0
64	18 Mar 25	00:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	2	0	0	8	0	1	0	0	0	0	0	0	32	0	4	0	0	0	0	0	0	0	0	0	0
65	18 Mar 25	00:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
66	18 Mar 25	01:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	10	4	1	0	0	0
67	18 Mar 25	01:30:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
68	18 Mar 25	02:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	18 Mar 25	02:30:00	1	0	2	0	Ct	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
70	18 Mar 25	03:00:00	1	0	2	0	Ct	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
71	18 Mar 25	03:30:00	1	0	2	0	Ct	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	4	0	0	0
72	18 Mar 25	04:00:00	1	0	2	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	1	0	0	0	0	0	1	0
